"author_anon","object_id","object_name","commit_time","year","commit_type","commit_message","total_changes","pageid","page_title","revid","parentid","rev_size","source_namespace","author_id","author_name","author_type","minor","anon"
"W3","47","ketika bendera hijau diklik (balok)","2015-10-10T13:48:08Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Ketika Bendera Hijau Diklik (balok)]] ke [[Ketika bendera hijau diklik (balok)]] tanpa membuat pengalihan",0,47,"ketika bendera hijau diklik (balok)",1648,NA,3302,0,3,"Rumanti","human",TRUE,FALSE
"W3","47","ketika bendera hijau diklik (balok)","2015-10-14T02:22:10Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Ketika bendera hijau diklik (balok)]] ke [[ketika bendera hijau diklik (balok)]] tanpa membuat pengalihan",0,47,"ketika bendera hijau diklik (balok)",1684,NA,3302,0,3,"Rumanti","human",TRUE,FALSE
"W3","47","ketika bendera hijau diklik (balok)","2015-10-14T10:46:47Z",2015,"wiki_minor_edit","",6,47,"ketika bendera hijau diklik (balok)",1692,NA,3308,0,3,"Rumanti","human",TRUE,FALSE
"W3","47","ketika bendera hijau diklik (balok)","2015-11-21T12:48:30Z",2015,"wiki_minor_edit","",20,47,"ketika bendera hijau diklik (balok)",1838,NA,3328,0,3,"Rumanti","human",TRUE,FALSE
"W20","47","ketika bendera hijau diklik (balok)","2016-01-02T00:24:35Z",2016,"wiki_bot_edit","bot Menambah: [[ja:緑の旗がクリックされたとき]]",48,47,"ketika bendera hijau diklik (balok)",1890,NA,3376,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","47","ketika bendera hijau diklik (balok)","2016-02-18T22:48:30Z",2016,"wiki_bot_edit","Robot: Mengubah [[ja:緑の旗がクリックされたとき]] menjadi [[ja:緑の旗がクリックされたとき (ブロック)]]",15,47,"ketika bendera hijau diklik (balok)",1914,NA,3391,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","47","ketika bendera hijau diklik (balok)","2021-02-14T15:19:22Z",2021,"wiki_minor_edit","",-14,47,"ketika bendera hijau diklik (balok)",5966,NA,3377,0,3,"Rumanti","human",TRUE,FALSE
"W3","47","ketika bendera hijau diklik (balok)","2021-02-14T15:22:48Z",2021,"wiki_minor_edit","",22,47,"ketika bendera hijau diklik (balok)",5967,NA,3399,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2014-09-16T10:01:09Z",2014,"wiki_minor_edit","new article",874,54,"Scratch",146,NA,874,0,3,"Rumanti","human",TRUE,FALSE
"W8","54","Scratch","2014-09-17T18:16:58Z",2014,"wiki_minor_edit","interwiki",31,54,"Scratch",148,NA,905,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W4","54","Scratch","2014-09-25T08:34:50Z",2014,"wiki_minor_edit","",29,54,"Scratch",172,NA,934,0,4,"Dimon4ezzz","human",TRUE,FALSE
"W3","54","Scratch","2014-09-28T12:08:54Z",2014,"wiki_minor_edit","rintisan",13,54,"Scratch",180,NA,947,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-01-20T04:35:57Z",2015,"wiki_minor_edit","menambahkan tautan dan lain-lain",172,54,"Scratch",471,NA,1119,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-03-07T12:53:12Z",2015,"wiki_minor_edit","",14,54,"Scratch",538,NA,1133,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-04-04T04:11:54Z",2015,"wiki_minor_edit","Penebalan",6,54,"Scratch",701,NA,1139,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-26T10:18:55Z",2015,"wiki_minor_edit","Menambahkan ""s"" ke ""http"" di URL, serta menambahkan gambar maskot Kucindg Scratch beserta logonya",152,54,"Scratch",882,NA,1291,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-26T10:21:19Z",2015,"wiki_minor_edit","",1,54,"Scratch",883,NA,1292,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-27T03:58:21Z",2015,"wiki_minor_edit","",90,54,"Scratch",884,NA,1382,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-27T04:23:33Z",2015,"wiki_minor_edit","",396,54,"Scratch",885,NA,1778,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-27T04:36:49Z",2015,"wiki_minor_edit","",29,54,"Scratch",886,NA,1807,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-05-31T09:37:36Z",2015,"wiki_minor_edit","",98,54,"Scratch",895,NA,1905,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-06-06T01:55:26Z",2015,"wiki_minor_edit","interwiki jepang",15,54,"Scratch",921,NA,1920,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2015-07-27T12:16:05Z",2015,"wiki_minor_edit","",105,54,"Scratch",1194,NA,2025,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2017-01-21T04:49:39Z",2017,"wiki_minor_edit","",4,54,"Scratch",2146,NA,2029,0,3,"Rumanti","human",TRUE,FALSE
"W3","54","Scratch","2017-01-21T04:52:12Z",2017,"wiki_minor_edit","apaan ini",-4,54,"Scratch",2147,NA,2025,0,3,"Rumanti","human",TRUE,FALSE
"W20","54","Scratch","2017-07-02T19:25:53Z",2017,"wiki_bot_edit","Adding interwikis.",75,54,"Scratch",2365,NA,2100,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","57","Scratch Wiki","2014-09-28T08:46:13Z",2014,"wiki_minor_edit","rintisan",683,57,"Scratch Wiki",175,NA,683,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-09-28T09:04:42Z",2014,"wiki_minor_edit","interwiki",21,57,"Scratch Wiki",179,NA,704,0,3,"Rumanti","human",TRUE,FALSE
"W8","57","Scratch Wiki","2014-09-28T14:12:59Z",2014,"wiki_minor_edit","interwiki to German Wiki",26,57,"Scratch Wiki",181,NA,730,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-10-01T12:24:04Z",2014,"wiki_minor_edit","informasi tentang: indo wiki, dach wiki, russian wiki",705,57,"Scratch Wiki",184,NA,1435,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-10-01T12:25:17Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Jerman */",4,57,"Scratch Wiki",185,NA,1439,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-10-01T12:27:27Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Jerman */",-6,57,"Scratch Wiki",186,NA,1433,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-10-01T12:49:56Z",2014,"wiki_minor_edit","/* Scratch Wiki dalam bahasa lain */",43,57,"Scratch Wiki",187,NA,1476,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-10-17T11:19:30Z",2014,"wiki_minor_edit","",62,57,"Scratch Wiki",232,NA,1538,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-11-29T08:57:58Z",2014,"wiki_minor_edit","memperpanjang",187,57,"Scratch Wiki",283,NA,1725,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-11-29T08:59:20Z",2014,"wiki_minor_edit","",0,57,"Scratch Wiki",284,NA,1725,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-11-29T09:20:38Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Jerman */",19,57,"Scratch Wiki",285,NA,1744,0,3,"Rumanti","human",TRUE,FALSE
"W4","57","Scratch Wiki","2014-11-29T16:00:33Z",2014,"wiki_minor_edit","",-5,57,"Scratch Wiki",287,NA,1739,0,4,"Dimon4ezzz","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-11-30T11:40:01Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Rusia */ menambahkan tanggal menurut dmith",102,57,"Scratch Wiki",288,NA,1841,0,3,"Rumanti","human",TRUE,FALSE
"W7","57","Scratch Wiki","2014-11-30T12:36:24Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Rusia*/ membetulkan alamat scratch wiki rusia",4,57,"Scratch Wiki",290,NA,1845,0,7,"Really A","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-12-03T02:12:45Z",2014,"wiki_minor_edit","referensi",117,57,"Scratch Wiki",317,NA,1962,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-12-05T14:00:59Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Inggris */",12,57,"Scratch Wiki",359,NA,1974,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-12-29T22:18:29Z",2014,"wiki_minor_edit","/* Scratch Wiki dalam bahasa lain */ bertele-tele",-106,57,"Scratch Wiki",423,NA,1868,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2014-12-29T22:28:48Z",2014,"wiki_minor_edit","/* Scratch Wiki Bahasa Rusia */",37,57,"Scratch Wiki",424,NA,1905,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-03-07T09:24:14Z",2015,"wiki_minor_edit","",199,57,"Scratch Wiki",532,NA,2104,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-03-20T15:18:04Z",2015,"wiki_minor_edit","",349,57,"Scratch Wiki",602,NA,2453,0,3,"Rumanti","human",TRUE,FALSE
"W4","57","Scratch Wiki","2015-03-25T18:31:56Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Rusia */",-17,57,"Scratch Wiki",627,NA,2436,0,4,"Dimon4ezzz","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-03-26T09:21:56Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Rusia */ typo fix",0,57,"Scratch Wiki",629,NA,2436,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-04-29T21:12:21Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Jerman */ tata bahasa",3,57,"Scratch Wiki",859,NA,2439,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-04-29T21:13:13Z",2015,"wiki_minor_edit","memperbaiki tautan",5,57,"Scratch Wiki",860,NA,2444,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-05-31T09:40:04Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */",-19,57,"Scratch Wiki",896,NA,2425,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-05-31T09:41:08Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */ ups",4,57,"Scratch Wiki",897,NA,2429,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-06-06T01:54:51Z",2015,"wiki_minor_edit","/* Scratch Wiki dalam bahasa lain */ scratch wiki bahasa jepang",169,57,"Scratch Wiki",920,NA,2598,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-02T00:02:36Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */ akun scratch resmi",119,57,"Scratch Wiki",976,NA,2717,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-02T00:02:57Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */",0,57,"Scratch Wiki",977,NA,2717,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-15T08:43:21Z",2015,"wiki_minor_edit","menghapus interwiki bahasa rusia yang menuju ke artikel yang telah dihapus -- delete a russian interwiki that points to a deleted article.",-61,57,"Scratch Wiki",1047,NA,2656,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-16T02:07:35Z",2015,"wiki_minor_edit","",100,57,"Scratch Wiki",1050,NA,2756,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-16T02:08:20Z",2015,"wiki_minor_edit","",4,57,"Scratch Wiki",1051,NA,2760,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-23T00:13:25Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */",64,57,"Scratch Wiki",1169,NA,2824,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-07-23T00:40:04Z",2015,"wiki_minor_edit","",401,57,"Scratch Wiki",1181,NA,3225,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-08-05T00:37:32Z",2015,"wiki_minor_edit","/* Scratch Wiki Bahasa Indonesia */",122,57,"Scratch Wiki",1283,NA,3347,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2015-11-21T12:25:28Z",2015,"wiki_minor_edit","",691,57,"Scratch Wiki",1834,NA,4038,0,3,"Rumanti","human",TRUE,FALSE
"W20","57","Scratch Wiki","2016-01-02T00:54:26Z",2016,"wiki_bot_edit","bot Menambah: [[ru:Скретч Вики]]",29,57,"Scratch Wiki",1895,NA,4067,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","57","Scratch Wiki","2017-11-06T01:24:20Z",2017,"wiki_minor_edit","",15,57,"Scratch Wiki",2720,NA,4082,0,3,"Rumanti","human",TRUE,FALSE
"W3","57","Scratch Wiki","2018-03-13T07:03:18Z",2018,"wiki_minor_edit","",55,57,"Scratch Wiki",3072,NA,4137,0,3,"Rumanti","human",TRUE,FALSE
"W20","57","Scratch Wiki","2018-12-09T20:17:51Z",2018,"wiki_bot_edit","Adding interwikis.",19,57,"Scratch Wiki",3945,NA,4156,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","57","Scratch Wiki","2019-06-18T09:17:54Z",2019,"wiki_minor_edit","/* Referensi */",1,57,"Scratch Wiki",4517,NA,4157,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2014-10-05T09:13:05Z",2014,"wiki_minor_edit","artikel tentang gobo",1171,62,"Gobo",193,NA,1171,0,3,"Rumanti","human",TRUE,FALSE
"W8","62","Gobo","2014-10-05T14:36:41Z",2014,"wiki_minor_edit","added de and en interwiki",25,62,"Gobo",197,NA,1196,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W3","62","Gobo","2014-10-11T10:49:49Z",2014,"wiki_minor_edit","",683,62,"Gobo",205,NA,1879,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2014-10-11T10:50:27Z",2014,"wiki_minor_edit","sudah bukan rintisan lagi",-14,62,"Gobo",206,NA,1865,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2015-02-19T02:59:12Z",2015,"wiki_minor_edit","menambahkan lihat juga",65,62,"Gobo",514,NA,1930,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2015-03-10T07:08:53Z",2015,"wiki_minor_edit","/* Asal nama */",21,62,"Gobo",554,NA,1951,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2015-03-10T07:11:04Z",2015,"wiki_minor_edit","",36,62,"Gobo",555,NA,1987,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2015-05-28T04:24:00Z",2015,"wiki_minor_edit","",36,62,"Gobo",887,NA,2023,0,3,"Rumanti","human",TRUE,FALSE
"W3","62","Gobo","2015-07-22T23:36:59Z",2015,"wiki_minor_edit","",22,62,"Gobo",1155,NA,2045,0,3,"Rumanti","human",TRUE,FALSE
"W10","62","Gobo","2015-08-02T05:37:12Z",2015,"wiki_minor_edit","/* Galeri */",0,62,"Gobo",1244,NA,2045,0,10,"MorningDew","human",TRUE,FALSE
"W7","62","Gobo","2016-03-31T14:00:34Z",2016,"wiki_minor_edit","Memasukkan gambar.",36,62,"Gobo",1948,NA,2081,0,7,"Really A","human",TRUE,FALSE
"W7","62","Gobo","2016-03-31T14:14:42Z",2016,"wiki_minor_edit","Memperbarui artikel",115,62,"Gobo",1949,NA,2196,0,7,"Really A","human",TRUE,FALSE
"W20","62","Gobo","2018-12-10T17:29:54Z",2018,"wiki_bot_edit","Adding interwikis.",13,62,"Gobo",3955,NA,2209,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","63","Palet Blok","2014-10-06T10:43:30Z",2014,"wiki_minor_edit","Rumanti memindahkan halaman [[Palet Blok]] ke [[Palet Balok]]: block = balok",21,63,"Palet Blok",200,NA,21,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2014-10-11T11:05:13Z",2014,"wiki_minor_edit","daftar Scratch team",2199,68,"Scratch Team",211,NA,2199,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2014-10-11T11:07:09Z",2014,"wiki_minor_edit","",-4,68,"Scratch Team",212,NA,2195,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2014-10-13T12:35:54Z",2014,"wiki_minor_edit","interwiki",-13,68,"Scratch Team",214,NA,2182,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2014-10-13T12:37:06Z",2014,"wiki_minor_edit","/* Anggota Terdahulu */",14,68,"Scratch Team",215,NA,2196,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2014-10-13T12:38:50Z",2014,"wiki_minor_edit","",24,68,"Scratch Team",216,NA,2220,0,3,"Rumanti","human",TRUE,FALSE
"W4","68","Scratch Team","2015-03-27T11:00:28Z",2015,"wiki_minor_edit","/* Referensi */ interwiki",35,68,"Scratch Team",647,NA,2255,0,4,"Dimon4ezzz","human",TRUE,FALSE
"W3","68","Scratch Team","2015-06-15T01:25:43Z",2015,"wiki_minor_edit","",293,68,"Scratch Team",953,NA,2548,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2015-07-02T13:40:18Z",2015,"wiki_minor_edit","",27,68,"Scratch Team",997,NA,2575,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2015-07-22T23:57:07Z",2015,"wiki_minor_edit","",35,68,"Scratch Team",1165,NA,2610,0,3,"Rumanti","human",TRUE,FALSE
"W17","68","Scratch Team","2016-02-19T00:32:15Z",2016,"wiki_minor_edit","New interwiki.",24,68,"Scratch Team",1918,NA,2634,0,17,"ErnieParke","human",TRUE,FALSE
"W20","68","Scratch Team","2017-07-02T17:23:44Z",2017,"wiki_bot_edit","Adding interwikis.",49,68,"Scratch Team",2363,NA,2683,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","68","Scratch Team","2019-06-26T05:26:35Z",2019,"wiki_minor_edit","",4290,68,"Scratch Team",4865,NA,6973,0,3,"Rumanti","human",TRUE,FALSE
"W3","68","Scratch Team","2019-06-26T13:03:30Z",2019,"wiki_minor_edit","",42,68,"Scratch Team",4869,NA,7015,0,3,"Rumanti","human",TRUE,FALSE
"W8","68","Scratch Team","2020-04-15T07:41:51Z",2020,"wiki_minor_edit","/* Anggota */ removed christan's last name upon request",-6,68,"Scratch Team",5793,NA,7009,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W3","68","Scratch Team","2020-04-26T13:35:12Z",2020,"wiki_minor_edit","/* Anggota */",-237,68,"Scratch Team",5798,NA,6772,0,3,"Rumanti","human",TRUE,FALSE
"W7","73","Variabel","2014-11-03T14:08:48Z",2014,"wiki_minor_edit","←Membuat halaman berisi '{{about|Scratch variables in general}} {{redirect|value|the category of values|Category:Values}} [[File:2.0 () (variable).png|frame|The '''variable''' reporter block.]...'",5730,73,"Variabel",239,NA,5730,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2014-11-03T14:22:54Z",2014,"wiki_minor_edit","",2,73,"Variabel",249,NA,5732,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2014-11-03T14:33:31Z",2014,"wiki_minor_edit","",9,73,"Variabel",257,NA,5741,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2014-11-30T13:31:12Z",2014,"wiki_minor_edit","",16,73,"Variabel",293,NA,5757,0,7,"Really A","human",TRUE,FALSE
"W3","73","Variabel","2015-03-24T13:02:04Z",2015,"wiki_minor_edit","",3,73,"Variabel",617,NA,5760,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2015-03-24T13:13:50Z",2015,"wiki_minor_edit","",7,73,"Variabel",619,NA,5767,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2015-03-24T13:21:57Z",2015,"wiki_minor_edit","",2,73,"Variabel",621,NA,5769,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-22T12:51:11Z",2016,"wiki_minor_edit","",-109,73,"Variabel",1975,NA,5660,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-22T12:53:33Z",2016,"wiki_minor_edit","",0,73,"Variabel",1976,NA,5660,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-22T13:26:01Z",2016,"wiki_minor_edit","*fiuh*",303,73,"Variabel",1978,NA,5963,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-23T06:22:27Z",2016,"wiki_minor_edit","/* Variabel Lokal */",34,73,"Variabel",1980,NA,5997,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-23T06:29:22Z",2016,"wiki_minor_edit","/* Variable Glitches */",93,73,"Variabel",1981,NA,6090,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-23T06:31:21Z",2016,"wiki_minor_edit","/* List */",34,73,"Variabel",1982,NA,6124,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-23T06:34:33Z",2016,"wiki_minor_edit","/* Link External */",62,73,"Variabel",1983,NA,6186,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-23T06:35:00Z",2016,"wiki_minor_edit","/* Lihat Juga */",5,73,"Variabel",1984,NA,6191,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2016-04-27T10:45:00Z",2016,"wiki_minor_edit","/* Cloud Variables */",-47,73,"Variabel",1985,NA,6144,0,3,"Rumanti","human",TRUE,FALSE
"W7","73","Variabel","2016-05-23T14:11:51Z",2016,"wiki_minor_edit","revisi",-95,73,"Variabel",1999,NA,6049,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2016-05-23T14:18:28Z",2016,"wiki_minor_edit","Melindungi ""[[Variabel]]"": Melindungi halaman untuk Wiki Wednesday (‎[edit=sysop] (kedaluwarsa 6 Juni 2016 14.18 (UTC)) ‎[move=sysop] (kedaluwarsa 6 Juni 2016 14.18 (UTC)))",0,73,"Variabel",2000,NA,6049,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2016-05-23T23:13:52Z",2016,"wiki_minor_edit","/* Variabel Cloud */",0,73,"Variabel",2009,NA,6049,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2016-05-23T23:18:47Z",2016,"wiki_minor_edit","/* Kesalahan Pada Variabel */",-12,73,"Variabel",2011,NA,6037,0,7,"Really A","human",TRUE,FALSE
"W7","73","Variabel","2016-05-23T23:34:08Z",2016,"wiki_minor_edit","/* Kesalahan Pada Variabel */",8,73,"Variabel",2014,NA,6045,0,7,"Really A","human",TRUE,FALSE
"W3","73","Variabel","2017-01-19T23:37:06Z",2017,"wiki_minor_edit","",-90,73,"Variabel",2130,NA,5955,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2017-01-28T07:17:42Z",2017,"wiki_minor_edit","",22,73,"Variabel",2172,NA,5977,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2017-01-28T07:20:53Z",2017,"wiki_minor_edit","",1,73,"Variabel",2176,NA,5978,0,3,"Rumanti","human",TRUE,FALSE
"W3","73","Variabel","2017-01-28T07:21:49Z",2017,"wiki_minor_edit","tadi salah format",3,73,"Variabel",2177,NA,5981,0,3,"Rumanti","human",TRUE,FALSE
"W20","73","Variabel","2018-12-09T20:29:05Z",2018,"wiki_bot_edit","Adding interwikis.",13,73,"Variabel",3951,NA,5994,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-11-16T10:32:14Z",2014,"wiki_minor_edit","tutorial tentang cara mencari rata-rata dari angka-angka yang disimpan di dalam sebuah daftar",1227,88,"Menghitung Rata-Rata",264,NA,1227,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-11-16T10:37:42Z",2014,"wiki_minor_edit","interwiki",35,88,"Menghitung Rata-Rata",267,NA,1262,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-11-17T04:35:24Z",2014,"wiki_minor_edit","",116,88,"Menghitung Rata-Rata",272,NA,1378,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-11-17T05:30:01Z",2014,"wiki_minor_edit","menambahkan versi kalkulator interaktif",428,88,"Menghitung Rata-Rata",275,NA,1806,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-11-19T12:50:47Z",2014,"wiki_minor_edit","beberapa hal",26,88,"Menghitung Rata-Rata",276,NA,1832,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2014-12-29T13:25:52Z",2014,"wiki_minor_edit","interwiki bhs jerman",45,88,"Menghitung Rata-Rata",422,NA,1877,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2015-03-07T12:43:49Z",2015,"wiki_minor_edit","",299,88,"Menghitung Rata-Rata",536,NA,2176,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2015-03-07T12:45:22Z",2015,"wiki_minor_edit","rintisan",14,88,"Menghitung Rata-Rata",537,NA,2190,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2015-03-09T12:15:22Z",2015,"wiki_minor_edit","kategori tutorial matematika",33,88,"Menghitung Rata-Rata",547,NA,2223,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2015-06-30T13:45:12Z",2015,"wiki_minor_edit","",128,88,"Menghitung Rata-Rata",963,NA,2351,0,3,"Rumanti","human",TRUE,FALSE
"W3","88","Menghitung Rata-Rata","2015-07-01T14:00:39Z",2015,"wiki_minor_edit","/* Cara melakukannya di Scratch */",19,88,"Menghitung Rata-Rata",965,NA,2370,0,3,"Rumanti","human",TRUE,FALSE
