academic_mobility_radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total_teachers,teacher_turnover_rate,mean_school_vacancy_rate,satisfaction_inequality,mean_satisfaction_poor_schools,mean_satisfaction_good_schools,unemployment_rate,mean_satisfaction-all
10,0.4,1000,0.3,871,0.48470588235294115,0.9526666666666669,0.2628857354474032,0.15714025500910733,0.8407739938080516,0.003444316877152698,0.5643932411674362
10,0.4,1000,0.3,900,0.45176470588235296,0.9766666666666669,0.2930019633333672,0.1123537414965983,0.8561010830324941,0.005555555555555556,0.5197802607076359
10,0.4,1000,0.3,910,0.4611764705882353,0.9606666666666667,0.26736553126211604,0.13650075414781268,0.8536000000000011,0.004395604395604396,0.518491537895512
10,0.4,1000,0.3,872,0.46705882352941175,0.9633333333333332,0.29404130744606494,0.1397526041666666,0.8184900284900316,0.005733944954128441,0.5348519800076906
10,0.4,1000,0.3,862,0.4976470588235294,0.9566666666666667,0.25734293767895455,0.1773675213675213,0.8391366906474851,0.0034802784222737818,0.55351571594878
10,0.4,1000,0.3,861,0.48705882352941177,0.9606666666666667,0.2957971384691349,0.16253012048192766,0.873009708737865,0.004645760743321719,0.5363399455464825
10,0.4,1000,0.3,871,0.47294117647058825,0.9826666666666664,0.26606959238489625,0.16269360269360297,0.8217299578059082,0.006888633754305396,0.4785086705202343
10,0.4,1000,0.3,827,0.49411764705882355,0.9460000000000001,0.2550852135075163,0.13848184818481846,0.8662299465240673,0.0024183796856106408,0.6271797979798008
10,0.4,1000,0.3,827,0.47058823529411764,0.9446666666666668,0.2638492263870452,0.16548076923076907,0.822525597269627,0.0036275695284159614,0.53885517799353
10,0.4,1000,0.3,882,0.4988235294117647,0.944,0.2648743344084353,0.14922916666666647,0.8292773892773952,0.003401360544217687,0.614611300720519
10,0.4,1000,0.5,829,0.5129411764705882,0.8906666666666666,0.18232870432898102,0,0.8552592592592608,0,0.6833936469642167
10,0.4,1000,0.5,901,0.46941176470588236,0.88,0.17540610994984301,0,0.8416930022573389,0,0.6819311875693693
10,0.4,1000,0.5,874,0.4717647058823529,0.8866666666666667,0.1302947440685237,0,0.7941304347826115,0,0.6307818459191474
10,0.4,1000,0.5,842,0.46588235294117647,0.8873333333333333,0.18787617973667434,0,0.8688790560471991,0,0.6646397466349977
10,0.4,1000,0.5,865,0.4811764705882353,0.8866666666666665,0.18055709796288014,0,0.8560807600950172,0,0.6848901734104066
10,0.4,1000,0.5,849,0.4858823529411765,0.8866666666666668,0.1692790710916253,0,0.8363676148796513,0,0.697542206517473
10,0.4,1000,0.5,859,0.47058823529411764,0.8866666666666665,0.16207199398103578,0,0.8321428571428593,0,0.683519596429959
10,0.4,1000,0.5,864,0.5058823529411764,0.8866666666666667,0.18130832405622616,0,0.8537500000000029,0,0.7094135802469146
10,0.4,1000,0.5,904,0.47058823529411764,0.88,0.15970496936869263,0,0.8322758620689669,0,0.6891297935103241
10,0.4,1000,0.5,839,0.4788235294117647,0.8880000000000001,0.18279188993874831,0,0.8644868735083558,0,0.691569328565754
10,0.4,1000,0.5,852,0.49529411764705883,0.8879999999999999,0.1760511750314293,0,0.8485749385749408,0,0.6786815336463231
10,0.4,1000,0.5,869,0.4964705882352941,0.8873333333333335,0.1604039272489556,0,0.847713310580206,0,0.6391868047564286
10,0.4,1000,0.5,846,0.5070588235294118,0.886666666666667,0.16233381252928059,0,0.8323281596452375,0,0.6915208825847154
10,0.4,1000,0.5,873,0.4623529411764706,0.8873333333333335,0.17634475378994402,0,0.8476769911504455,0,0.6854600992745343
10,0.4,1000,0.5,848,0.49176470588235294,0.8866666666666667,0.15404100433765397,0,0.8345179063360916,0,0.6719575471698123
10,0.4,1000,0.5,858,0.47294117647058825,0.8866666666666668,0.16331538369014917,0,0.8415194346289774,0,0.6323076923076941
10,0.4,1000,0.5,859,0.4858823529411765,0.8866666666666665,0.15643889565857394,0,0.8225765306122477,0,0.6721187427240978
10,0.4,1000,0.5,859,0.46941176470588236,0.8886666666666667,0.15372429099105808,0,0.8287847222222257,0,0.7350989522700826
10,0.4,1000,0.5,846,0.4858823529411765,0.89,0.1598066234508686,0,0.8128640776699063,0,0.6661150512214377
10,0.4,1000,0.5,859,0.47411764705882353,0.8873333333333335,0.18510802699346862,0,0.8683846153846178,0,0.683372138145132
10,0.4,1000,0.5,903,0.4858823529411765,0.8806666666666665,0.16263875333133332,0,0.839361702127662,0,0.6639018087855302
10,0.4,1000,0.5,893,0.42705882352941177,0.88,0.13706674454699097,0,0.823981191222571,0,0.7500447928331457
10,0.4,1000,0.5,855,0.4964705882352941,0.8873333333333333,0.16496008229935022,0,0.8320441988950289,0,0.6582456140350887
10,0.4,1000,0.5,851,0.49176470588235294,0.8873333333333335,0.15948122698450037,0,0.833703703703708,0,0.6998394046220139
10,0.4,1000,0.5,863,0.4752941176470588,0.8879999999999999,0.15150813768238153,0,0.8122564102564137,0,0.6656508304364632
10,0.4,1000,0.5,850,0.47058823529411764,0.8873333333333333,0.14040858100752066,0,0.8018702290076368,0,0.6227647058823546
10,0.4,1000,0.5,844,0.48,0.8879999999999999,0.15625375878833866,0,0.8132589285714328,0,0.6828080568720396
10,0.4,1000,0.5,901,0.46588235294117647,0.8806666666666668,0.17413572661743124,0,0.8562500000000024,0,0.6969737328893808
10,0.4,1000,0.5,846,0.4835294117647059,0.8879999999999999,0.19315423708253035,0,0.8649156118143478,0,0.7028329393223031
10,0.4,1000,0.5,838,0.46941176470588236,0.8880000000000001,0.15913776403114088,0,0.824970588235298,0,0.6542004773269718
10,0.4,1000,0.5,863,0.4823529411764706,0.8879999999999999,0.17831957488827327,0,0.8413465783664483,0,0.6857937427578242
10,0.4,1000,0.5,852,0.4447058823529412,0.8886666666666669,0.1634950525991113,0,0.8327405857740641,0,0.6984898278560268
10,0.4,1000,0.5,863,0.49176470588235294,0.8853333333333332,0.1581454986849862,0,0.8312041884816795,0,0.6667284665894198
10,0.4,1000,0.5,874,0.4858823529411765,0.8866666666666665,0.16446957462692466,0,0.8367654320987686,0,0.676525553012969
10,0.4,1000,0.5,861,0.49529411764705883,0.8866666666666667,0.18403442763825617,0,0.8572459893048132,0,0.6628803716608614
10,0.4,1000,0.5,871,0.4717647058823529,0.8866666666666667,0.17136050220788523,0,0.8412815533980611,0,0.7151396861844627
10,0.4,1000,0.5,860,0.4964705882352941,0.8853333333333332,0.1589867646642483,0,0.8398666666666691,0,0.6750581395348854
10,0.4,1000,0.5,861,0.4647058823529412,0.8879999999999999,0.1600351719032956,0,0.8234518828451924,0,0.697468060394891
10,0.4,1000,0.5,817,0.4835294117647059,0.8919999999999999,0.15762502445618642,0,0.8231851851851862,0,0.6798531211750324
10,0.4,1000,0.5,826,0.46588235294117647,0.8906666666666664,0.17258792066304612,0,0.8473502304147505,0,0.6942292171105753
10,0.4,1000,0.5,900,0.46941176470588236,0.8800000000000002,0.1614225702913968,0,0.8371019108280252,0,0.6521000000000029
10,0.4,1000,0.5,881,0.47411764705882353,0.8840000000000001,0.17933380934891363,0,0.8447801147227578,0,0.7139614074914886
10,0.4,1000,0.5,852,0.45647058823529413,0.8873333333333336,0.17810230093920415,0,0.8405882352941193,0,0.6779851330203466
10,0.4,1000,0.5,830,0.48,0.894,0.17116777553334037,0,0.843548387096778,0,0.6671686746987976
10,0.4,1000,0.5,850,0.47411764705882353,0.8873333333333335,0.17466360418698995,0,0.8345073891625634,0,0.6683411764705883
10,0.4,1000,0.5,857,0.45529411764705885,0.8880000000000001,0.15597737055535252,0,0.8244169611307451,0,0.6311007390120608
10,0.4,1000,0.5,884,0.4776470588235294,0.8820000000000001,0.13611225975517147,0,0.7947368421052651,0,0.61211915535445
10,0.4,1000,0.5,880,0.47411764705882353,0.8820000000000001,0.1616030559237433,0,0.8275058823529449,0,0.6765530303030316
10,0.4,1000,0.5,884,0.4505882352941176,0.8873333333333333,0.17179134367872634,0,0.8494881170018316,0,0.7239291101055801
10,0.4,1000,0.5,846,0.4929411764705882,0.8873333333333333,0.13597997267124473,0,0.8017153284671562,0,0.6291016548463398
10,0.4,1000,0.7,896,0.45176470588235296,0.8826666666666667,0.1419834524702134,0,0.8152741514360358,0,0.6663653273809541
10,0.4,1000,0.7,824,0.4811764705882353,0.8933333333333333,0.17459947950895613,0,0.8351492537313462,0,0.6684830097087399
10,0.4,1000,0.7,876,0.46941176470588236,0.8873333333333335,0.16827721031526463,0,0.8339092872570228,0,0.6940715372907138
10,0.4,1000,0.7,857,0.46705882352941175,0.8866666666666667,0.18256470362349653,0,0.8448351648351693,0,0.6912563204978619
10,0.4,1000,0.7,856,0.4576470588235294,0.8873333333333333,0.1649049141492142,0,0.8370301624129957,0,0.6883722741433027
10,0.4,1000,0.7,897,0.46941176470588236,0.88,0.17783973572227338,0,0.8431083844580811,0,0.699988851727984
10,0.4,1000,0.7,874,0.47411764705882353,0.8893333333333334,0.17755143773539428,0,0.8368079800498778,0,0.6626201372997748
10,0.4,1000,0.7,868,0.48470588235294115,0.8866666666666665,0.16190623408347546,0,0.8314363143631482,0,0.6599155145929378
10,0.4,1000,0.7,885,0.4611764705882353,0.8820000000000001,0.174323700307709,0,0.8453810623556619,0,0.6840753295668554
10,0.4,1000,0.7,882,0.4623529411764706,0.8866666666666668,0.17828385346599787,0,0.8457178841309853,0,0.6694293272864733
10,0.4,1000,0.7,864,0.48470588235294115,0.8873333333333335,0.17003353156440246,0,0.8475406504065088,0,0.7081983024691355
10,0.4,1000,0.7,863,0.48705882352941177,0.8886666666666666,0.18135017058523253,0,0.8500391389432503,0,0.712692159134803
10,0.4,1000,0.7,840,0.5035294117647059,0.8900000000000002,0.1637793443097791,0,0.8344943820224754,0,0.6940079365079392
10,0.4,1000,0.7,870,0.4623529411764706,0.8873333333333335,0.17296336049282757,0,0.846414253897554,0,0.6899386973180099
10,0.4,1000,0.7,863,0.4811764705882353,0.8873333333333335,0.1567817199881771,0,0.8129155313351526,0,0.6511857860177687
10,0.4,1000,0.7,870,0.5070588235294118,0.8866666666666667,0.1754890667862922,0,0.8648623853211046,0,0.6528084291187777
10,0.4,1000,0.7,800,0.4894117647058824,0.8933333333333333,0.16757799882575966,0,0.8439554317548768,0,0.673558333333336
10,0.4,1000,0.7,851,0.48705882352941177,0.8866666666666668,0.1769217177883235,0,0.84331275720165,0,0.7081825303564455
10,0.4,1000,0.7,883,0.44941176470588234,0.8846666666666668,0.1785399131301409,0,0.8427429805615596,0,0.6856927142317865
10,0.4,1000,0.7,848,0.46588235294117647,0.8873333333333333,0.17686666273593793,0,0.8370791075050743,0,0.7014072327044041
10,0.4,1000,0.7,848,0.4752941176470588,0.8873333333333335,0.17455573009790293,0,0.841264591439692,0,0.7155188679245305
10,0.4,1000,0.7,862,0.47294117647058825,0.8866666666666667,0.18736174635508834,0,0.8556223175965709,0,0.6986040216550676
10,0.4,1000,0.7,856,0.47294117647058825,0.8873333333333335,0.1492410674360698,0,0.8176763485477225,0,0.7044119937694723
10,0.4,1000,0.7,836,0.46705882352941175,0.8933333333333338,0.17245027451540837,0,0.8444883720930266,0,0.6896570972886775
10,0.4,1000,0.7,856,0.4929411764705882,0.8866666666666665,0.14566298149279294,0,0.8242671009772001,0,0.6464485981308442
10,0.4,1000,0.7,867,0.45176470588235296,0.886666666666667,0.1578815383198374,0,0.8265239294710369,0,0.6655670895809325
10,0.4,1000,0.7,846,0.4752941176470588,0.8873333333333335,0.1625557693183562,0,0.8352750809061513,0,0.6399763593380645
10,0.4,1000,0.7,827,0.48470588235294115,0.89,0.1678761566208753,0,0.8402463054187216,0,0.6813220475614676
10,0.4,1000,0.7,880,0.4588235294117647,0.8873333333333335,0.16319499901616996,0,0.8366348448687377,0,0.679825757575757
10,0.4,1000,0.7,875,0.4752941176470588,0.8866666666666667,0.17969330055299826,0,0.8432244897959201,0,0.6995695238095264
10,0.4,1000,0.7,856,0.5223529411764706,0.8866666666666668,0.1748020583296748,0,0.8455518394648848,0,0.6350623052959536
10,0.4,1000,0.7,885,0.4505882352941176,0.8866666666666667,0.18652698346470156,0,0.8600603621730428,0,0.7049114877589481
10,0.4,1000,0.7,875,0.4623529411764706,0.8873333333333335,0.1721677418764906,0,0.848687392055272,0,0.7415009523809541
10,0.4,1000,0.7,855,0.4988235294117647,0.8866666666666668,0.16679577626090614,0,0.8392997198879567,0,0.6603937621832388
10,0.4,1000,0.7,884,0.4611764705882353,0.8873333333333331,0.16664040979209196,0,0.836147959183675,0,0.6652375565610857
10,0.4,1000,0.7,876,0.4423529411764706,0.8866666666666667,0.1740602864806021,0,0.8513580246913599,0,0.675414764079151
10,0.4,1000,0.7,860,0.4988235294117647,0.8866666666666667,0.18370401131808423,0,0.861267217630856,0,0.6598488372093034
10,0.4,1000,0.7,859,0.45294117647058824,0.8873333333333335,0.1438047424453342,0,0.8166896551724182,0,0.684714784633295
10,0.4,1000,0.7,861,0.49058823529411766,0.8873333333333335,0.16904594110758112,0,0.844334532374105,0,0.7343592721641502
10,0.4,1000,0.7,845,0.4929411764705882,0.8879999999999999,0.1543199348959494,0,0.82292517006803,0,0.6953806706114408
10,0.4,1000,0.7,858,0.4988235294117647,0.8880000000000001,0.17443631138415672,0,0.8499047619047634,0,0.6833954933954953
10,0.4,1000,0.7,874,0.45529411764705885,0.8846666666666668,0.16365304504412506,0,0.8353015075376917,0,0.6779824561403517
10,0.4,1000,0.7,830,0.48,0.8906666666666666,0.1926953718670661,0,0.8719847328244298,0,0.6794658634538179
10,0.4,1000,0.7,894,0.5035294117647059,0.8806666666666668,0.16897123134317052,0,0.8584615384615396,0,0.6439821029082794
10,0.4,1000,0.7,850,0.4788235294117647,0.8866666666666668,0.17592590753078438,0,0.8442512077294723,0,0.673764705882354
10,0.4,1000,0.7,864,0.45294117647058824,0.8886666666666667,0.17021196003631453,0,0.83223376623377,0,0.6607445987654342
10,0.4,1000,0.7,866,0.48,0.8873333333333335,0.15543309699325775,0,0.8174766355140216,0,0.636670515781372
10,0.4,1000,0.7,813,0.4835294117647059,0.8933333333333333,0.16198789596563148,0,0.8388492063492089,0,0.6268347683476876
10,0.4,1000,0.7,871,0.46705882352941175,0.8866666666666667,0.17915243738196307,0,0.8513317757009378,0,0.6792269422120187
10,0.4,1000,0.7,857,0.47294117647058825,0.8873333333333335,0.15561409900441142,0,0.81766208251474,0,0.70676779463244
10,0.4,2000,0.1,831,0.48705882352941177,0.9633333333333334,0.1718593773300342,0.28674846625766875,0.7301338199513394,0.0036101083032490976,0.5598027375201262
10,0.4,2000,0.1,908,0.4717647058823529,0.9699999999999999,0.19205017493219773,0.30984674329501954,0.7604320987654336,0.003303964757709251,0.5457790055248599
10,0.4,2000,0.1,864,0.4776470588235294,0.9373333333333335,0.19812546290656424,0.2857920792079202,0.759919571045576,0.003472222222222222,0.5725087108013905
10,0.4,2000,0.1,871,0.4776470588235294,0.9886666666666669,0.21916306398531432,0.29388888888888876,0.7827909270216967,0.0057405281285878304,0.5474980754426478
10,0.4,2000,0.1,882,0.45294117647058824,0.955333333333333,0.19847297700793223,0.3179824561403514,0.7709653916211295,0.003401360544217687,0.5745278725824787
10,0.4,2000,0.1,863,0.4835294117647059,0.9546666666666666,0.1788885262506513,0.32621621621621644,0.7458172458172463,0.0034762456546929316,0.5371007751937977
10,0.4,2000,0.1,866,0.5094117647058823,0.9333333333333333,0.17368830222504683,0.33650205761316837,0.7366327683615823,0.0023094688221709007,0.539922839506172
10,0.4,2000,0.1,850,0.48823529411764705,0.9546666666666666,0.1809251493080635,0.32032786885245923,0.7648315911730549,0.002352941176470588,0.5631328616352189
10,0.4,2000,0.1,862,0.4576470588235294,0.9286666666666664,0.1666147982712891,0.32239520958083834,0.7372143531633618,0.0034802784222737818,0.5793092743500163
10,0.4,2000,0.1,831,0.5141176470588236,0.9766666666666669,0.1839715138292292,0.30956709956709977,0.7543050430504317,0.0036101083032490976,0.5345209339774553
10,0.4,2000,0.1,821,0.49529411764705883,0.9400000000000002,0.18654906222846365,0.29487341772151876,0.7434052757793757,0.00243605359317905,0.5991737891737864
10,0.4,2000,0.1,861,0.4776470588235294,0.9513333333333335,0.1716209267351737,0.2980952380952384,0.7727004219409284,0.0023228803716608595,0.5533410942956926
10,0.4,2000,0.1,853,0.4835294117647059,0.9493333333333334,0.16131952997979238,0.30601092896174853,0.7435784313725499,0.0023446658851113715,0.5264786525656078
10,0.4,2000,0.1,860,0.4823529411764706,0.9460000000000001,0.17884930865699994,0.2925490196078429,0.7455637860082289,0.002325581395348837,0.5926146076146054
10,0.4,2000,0.1,810,0.5035294117647059,0.9493333333333334,0.18119070496327036,0.328,0.7582617000955121,0.0024691358024691358,0.5809447194719458
10,0.4,2000,0.1,852,0.4764705882352941,0.9513333333333335,0.2088298482163075,0.31096638655462183,0.7711169284467709,0.0035211267605633804,0.5789831173930096
10,0.4,2000,0.1,839,0.5070588235294118,0.9720000000000001,0.1950572799701095,0.2935319148936171,0.7686282578875173,0.004767580452920143,0.5423512974051893
10,0.4,2000,0.1,852,0.5094117647058823,0.9580000000000001,0.17560250939259378,0.33094696969696985,0.7440079365079371,0.0035211267605633804,0.5297997644287387
10,0.4,2000,0.1,862,0.4717647058823529,0.9986666666666667,0.21175931745112048,0.31574712643678216,0.7684777777777775,0.004640371229698376,0.5293278943278948
10,0.4,2000,0.1,881,0.4682352941176471,0.9579999999999997,0.18821201577321772,0.3484386617100378,0.7509186991869902,0.0022701475595913734,0.5727682973075446
10,0.4,2000,0.1,861,0.4647058823529412,0.9573333333333331,0.16569738691154492,0.3066666666666667,0.7299530516431935,0.0023228803716608595,0.554734187039191
10,0.4,2000,0.1,858,0.4835294117647059,0.944,0.16709880501137814,0.342816091954023,0.7377716390423575,0.002331002331002331,0.58396028037383
10,0.4,2000,0.1,881,0.4611764705882353,0.9853333333333331,0.1918736510126617,0.31942771084337346,0.7516803278688523,0.004540295119182747,0.5145305967312792
10,0.4,2000,0.1,852,0.48705882352941177,0.9619999999999999,0.16227794883084515,0.33775229357798214,0.7445362318840593,0.0035211267605633804,0.5384609344326656
10,0.4,2000,0.1,840,0.46,0.9653333333333336,0.1875418039708792,0.31819397993311055,0.7564224137931042,0.0035714285714285713,0.5127558741537226
10,0.4,2000,0.1,862,0.46941176470588236,0.9553333333333334,0.1862744111352676,0.3131279620853085,0.7302971887550187,0.0034802784222737818,0.5736204889406251
10,0.4,2000,0.1,870,0.4788235294117647,0.99,0.19206039805763503,0.28398119122257065,0.7429795158286792,0.005747126436781609,0.48733333333333306
10,0.4,2000,0.1,877,0.4576470588235294,0.9466666666666669,0.17754174429015976,0.2971874999999999,0.7508115942028987,0.0034207525655644243,0.5204843630816169
10,0.4,2000,0.1,872,0.44588235294117645,0.9593333333333334,0.20050261145128792,0.29863849765258244,0.7610335195530731,0.0034403669724770644,0.5599079401611042
10,0.4,2000,0.1,854,0.48470588235294115,0.97,0.17797316149048184,0.32153846153846144,0.7343664717348937,0.00351288056206089,0.5680180180180141
10,0.4,2000,0.1,869,0.4682352941176471,0.9706666666666665,0.17466107517036566,0.3100371747211898,0.7150384615384626,0.0034522439585730723,0.5256620477290213
10,0.4,2000,0.1,849,0.5047058823529412,0.9773333333333337,0.203920602862478,0.28815,0.7760208926875598,0.004711425206124852,0.5654595660749501
