pinch-chance,pinch-time,super-level,step,avg-super-score,avg-normal-score,gap-super-normal,avg-super-score_effect_diff,avg-normal-score_effect_diff
0.1,5,low,10,56.47166666666667,156.79599264746324,-100.32432598079652,13.371666666666664,37.17887553034612
0.1,0,low,13,135.81742424242424,218.23854765035097,-82.42112340792676,11.217424242424244,36.67998909179251
0.1,5,high,11,204.49499999999998,139.66544642210275,64.82955357789717,58.045,31.530311286967642
0.1,5,high,12,230.66043859649125,149.43979229168858,81.2206463048027,56.66043859649123,32.219071570967856
0.1,5,high,12,237.51588235294116,164.76107348580257,72.75480886713856,56.46588235294117,33.044857269586366
0.1,5,low,10,58.45467365967365,144.0711111711112,-85.61643751143751,10.75467365967366,36.99453459453458
0.1,5,high,11,183.9490909090909,150.0304608042611,33.91863010482979,38.84909090909092,36.02595629975662
0.1,5,low,11,70.56666666666666,161.08631862381864,-90.51965195715195,11.366666666666667,36.61785015535014
0.1,5,low,11,62.00880952380952,165.95263003749852,-103.94382051368903,13.908809523809524,36.78596337083177
0.1,5,high,12,218.17617647058825,161.7676535642093,56.40852290637895,50.476176470588236,34.22711302366875
0.1,5,high,12,209.68064425770308,147.78810709909783,61.89253715860528,53.23064425770308,32.085404396395106
0.1,0,low,14,141.85166666666666,228.48870455642898,-86.63703788976247,10.251666666666665,36.569785637510094
0.1,5,high,13,239.38666666666668,161.2374431012976,78.14922356536908,55.38666666666668,34.28699265084714
0.1,5,high,13,249.93136363636367,173.41960239936253,76.51176123700114,58.88136363636363,33.8655483453084
0.1,5,low,11,68.32703463203462,153.0923328274721,-84.76529819543752,12.627034632034633,37.186927422066745
0.1,5,high,12,197.06901960784313,159.54053970745142,37.52847990039169,41.96901960784314,36.61711628402805
0.1,5,low,12,71.02166666666668,176.2634155852422,-105.24174891857555,13.921666666666667,37.27692909875574
0.1,5,low,12,79.39791666666667,171.22464277464275,-91.82672610797601,11.197916666666668,37.566985116985116
0.1,5,high,13,228.05277777777778,169.009014016367,59.043763761410844,50.352777777777774,32.81982482717777
0.1,5,high,13,222.48507352941175,156.93032365992894,65.55474986948278,56.03507352941176,32.84924257884784
0.1,0,low,15,146.93173076923077,236.46960934925326,-89.5378785800226,9.331730769230768,36.17231205195601
0.1,5,high,14,255.98236842105263,170.58006433010303,85.4023040909496,61.98236842105264,34.62060487064357
0.1,5,high,14,259.1837990196078,181.03470099720104,78.14909802240683,58.13379901960784,32.65181811431812
0.1,5,low,12,72.00768037518037,161.74348795451726,-89.73580757933698,10.307680375180375,37.00925372028313
0.1,5,low,13,73.82119047619048,186.10912098117984,-112.28793050498936,11.721190476190475,37.48299485505369
0.1,5,high,13,206.8834210526316,167.1523290539545,39.731091998677186,41.78342105263158,35.49016689179227
0.1,5,low,13,89.45555555555555,179.0969551969551,-89.64139964139969,11.255555555555555,36.34019844019843
0.1,5,high,14,236.9025,168.28479089136988,68.61770910863015,60.45250000000001,33.12262872920767
0.1,0,low,16,155.58751082251084,245.61356040032504,-90.02604957781432,11.987510822510822,36.487434274198975
0.1,5,high,14,238.50041666666667,177.98557214335082,60.5148445233159,50.80041666666666,33.4180045757832
0.1,5,high,15,268.67857142857144,190.08530320956797,78.59326821900356,57.62857142857142,33.77449239875708
0.1,5,high,15,262.43644796380096,177.69680039606504,84.73964756773586,58.4364479638009,33.08869228795699
0.1,5,low,14,83.0325,194.33578031325717,-111.30328031325718,13.9325,37.06100553848232
0.1,5,low,13,79.25510101010101,171.5186939051877,-92.26359289508667,11.55510101010101,38.135811022304836
0.1,5,high,14,211.09292609351434,174.89741987241987,36.19550622109446,35.992926093514335,34.49651897151897
0.1,5,low,14,96.95773809523808,188.45820551482316,-91.50046741958505,12.757738095238093,36.60234965896729
0.1,5,high,15,242.0480158730159,177.08003118908695,64.96798468392899,55.59801587301588,33.179130288186
0.1,5,high,15,249.19453666216822,186.88417698738914,62.31035967477911,51.49453666216823,33.39769050090258
0.1,0,low,17,160.0996212121212,258.64275584186555,-98.54313462974446,10.499621212121212,37.17428737339729
0.1,5,high,16,271.5658543417367,186.56165359687031,85.00420074486641,57.56585434173669,33.755347290564025
0.1,5,high,16,279.7325,199.1633599460999,80.56914005390004,58.682500000000005,33.30299958573953
0.1,5,low,15,92.895,203.7027033873397,-110.8077033873396,11.794999999999998,36.96846915310537
0.1,5,low,14,84.28454545454545,180.42503005297118,-96.14048459842581,11.584545454545456,37.31241744035861
0.1,5,high,15,224.05578947368417,183.70388767888772,40.35190179479653,38.95578947368421,33.66334713834715
0.1,5,high,16,254.62147058823535,184.9762908287289,69.64517975950645,58.171470588235294,32.69701154944964
0.1,5,low,15,105.24521978021978,197.39086106783486,-92.14564128761491,11.04521978021978,36.2557259326996
0.1,0,low,18,164.88555555555556,268.3852967800336,-103.49974122447813,10.285555555555556,37.72763912237597
0.1,5,high,16,255.3685780885781,196.52070967372822,58.8478684148499,47.66857808857808,33.124313277331865
0.1,5,high,17,281.78499999999997,194.28362576981,87.50137423018998,57.78499999999999,32.64849063467486
0.1,5,low,16,100.715,211.797875956119,-111.08287595611895,11.614999999999998,36.77535343359647
0.1,5,high,17,287.7879487179488,208.1546813382727,79.6332673796762,56.73794871794871,33.73576241935375
0.1,5,low,15,100.44168831168831,189.38054224613828,-88.93885393444991,9.741688311688314,36.35801972361568
0.1,5,high,16,230.99843137254902,193.94173901344945,37.056692359099486,35.89843137254902,34.17146874317928
0.1,5,low,16,112.43722222222223,206.76773654714827,-94.33051432492599,11.237222222222222,36.53350231291409
0.1,5,high,17,263.10291666666666,194.02393981070455,69.07897685596211,56.652916666666655,33.18610197286667
0.1,0,low,19,173.92666666666665,276.12080525393225,-102.1941385872656,12.326666666666668,36.90458903771598
0.1,5,high,17,265.4680357142857,205.1665820869769,60.30145362730886,47.768035714285716,33.39180731220205
0.1,5,high,18,291.46500000000003,203.88623681978945,87.57876318021059,57.464999999999996,32.70155213510477
0.1,5,low,16,105.3378787878788,199.4513332870144,-94.11345449913557,8.637878787878787,36.60899094467206
0.1,5,low,17,109.79388888888889,220.82491049890433,-111.03102161001524,12.693888888888887,36.34292851692233
0.1,5,high,18,298.93508021390375,217.81284688653105,81.12223332737267,57.885080213903734,33.30383787752209
0.1,5,high,17,240.78542391045488,203.0955728955729,37.68985101488204,36.68542391045487,34.40638370638371
0.1,5,low,17,131.5389423076923,216.87806240894477,-85.3391201012524,12.338942307692307,37.63481916570153
0.1,5,high,18,275.20666666666665,200.833269200181,74.3733974664857,58.756666666666675,32.0675034344152
0.1,5,high,18,275.9322089314195,213.56218240471335,62.37002652670617,48.232208931419464,33.04866889119987
0.1,0,low,20,178,287.43782389889196,-109.43782389889202,11.4,38.40178786285597
0.1,5,low,0,0,0,0,0,0
0.1,5,high,19,308.9159090909091,226.8244720060897,82.09143708481946,57.8659090909091,33.846994528612164
0.1,5,high,19,302.97999999999996,213.39460925637388,89.585390743626,58.980000000000004,34.011726373491086
0.1,5,low,17,113.63515151515153,208.54415540681015,-94.9090038916587,11.935151515151514,37.053164415819225
0.1,5,low,18,113.32357142857143,231.18458881651603,-117.8610173879446,11.22357142857143,36.07197620390344
0.1,5,high,18,252.07973856209145,214.40438883159467,37.67534973049672,36.97973856209151,35.89537982258572
0.1,5,low,18,134.8763888888889,225.54003420032834,-90.66364531143941,9.676388888888889,36.206700866994986
0.1,5,high,19,285.055294117647,222.773916545511,62.28137757213602,47.355294117647055,33.071213842808255
0.1,5,high,19,284.31,208.19910711342604,76.11089288657396,57.85999999999999,31.685593599912487
0.1,5,low,1,73.82338629207052,128.5958616216743,-54.77247532960379,50.57338629207051,50.90667243248513
0.1,5,high,20,320.71402597402596,235.72016998081233,84.99385599321351,59.66402597402598,34.09404385468626
0.1,5,low,0,0,0,0,0,0
0.1,5,low,18,118.40692640692642,215.50368023676847,-97.09675382984211,9.706926406926408,35.54422077730901
0.1,5,high,20,313.0127777777778,220.75665581102888,92.25612196674894,59.01277777777777,32.544944099317156
0.1,10,high,0,0,0,0,0,0
0.1,5,low,19,121.955,238.9802767710276,-117.02527677102744,13.854999999999999,35.66946596021675
0.1,5,high,19,258.96901709401703,222.32711337711345,36.64190371690364,33.86901709401709,34.44873499873499
0.1,5,low,19,145.3659523809524,235.25598858690967,-89.89003620595727,10.165952380952382,36.91364624456728
0.1,5,high,20,291.4521380657526,232.0156208107833,59.43651725496923,43.75213806575262,33.84444963961218
0.1,10,high,0,0,0,0,0,0
0.1,5,high,20,298.87,218.16491546917243,80.70508453082749,62.42,32.91266321692018
0.1,10,high,0,0,0,0,0,0
0.1,5,low,2,85.39195804195803,119.91623592130559,-34.52427787934754,62.141958041958034,42.2270467321164
0.1,5,low,19,124.42359307359308,226.73053430514724,-102.3069412315543,8.723593073593074,37.762065836678836
0.1,10,high,1,166.63678266178266,124.44396691045296,42.19281575132972,50.836782661782664,49.64666961315568
0.1,5,low,1,65.88338249469828,124.63442651085838,-58.751044016160066,50.88338249469828,48.688480564912446
0.1,5,low,20,123.74202380952383,250.57955712491315,-126.83753331538938,12.642023809523806,37.539016584372604
0.1,10,high,0,0,0,0,0,0
0.1,5,high,20,272.5666666666667,233.02011873114816,39.54654793551859,37.46666666666666,35.95255116358056
0.1,10,high,0,0,0,0,0,0
0.1,5,low,20,154.0445238095238,244.6260826551848,-90.58155884566096,10.844523809523807,37.63509166419383
0.1,10,low,0,0,0,0,0,0
0.1,10,high,1,170.88442429603418,125.76628951702482,45.11813477900938,51.33442429603419,50.40142465215993
0.1,10,high,1,154.43930788509735,125.52206021404936,28.917247671047917,48.83930788509737,48.58962778161697
0.1,5,low,3,45.305151515151515,115.00708258591382,-69.7019310707623,22.055151515151515,37.31789339672467
0.1,5,low,20,132.41645021645022,234.95535652942772,-102.53890631297767,12.716450216450216,36.887788961860174
0.1,10,high,2,162.185,116.14773640864965,46.03726359135037,46.385,41.35043911135243
0.1,10,low,0,0,0,0,0,0
0.1,5,low,2,60.13174089068825,119.53332984327564,-59.40158895258742,45.13174089068826,43.58738389732972
0.1,10,high,1,172.19074934869053,116.50200968312424,55.68873966556632,56.54074934869053,50.25876643988101
0.1,10,high,1,168.676452991453,124.08892654627947,44.58752644517354,56.02645299145299,49.18352114087409
0.1,10,high,2,154.53916666666666,118.07287927276319,36.466287393903485,48.939166666666665,41.14044684033074
0.1,10,high,2,177.7432330827068,115.04826332597227,62.69496975673452,58.19323308270676,39.683398461107444
0.1,10,low,1,69.2187973137973,127.10340836915911,-57.8846110553618,53.31879731379731,50.103408369159155
0.1,5,low,4,56.351341991342,115.93448120414071,-59.58313921279867,33.10134199134199,38.24529201495143
0.1,10,high,3,162.68429487179486,110.56248715021934,52.12180772157549,46.88429487179488,35.765189852922056
0.1,5,low,3,50.96432234432234,115.4931963691639,-64.52887402484154,35.96432234432234,39.5472504232179
0.1,10,low,1,71.66130189255189,131.17299474729822,-59.51169285474627,51.261301892551884,48.13245420675759
0.1,10,high,2,178.74205882352945,106.03393688846471,72.70812193506474,63.09205882352942,39.79069364522151
0.1,10,high,2,170.94222222222223,117.22019241512274,53.72202980709949,58.29222222222221,42.31478700971738
0.1,10,low,2,81.41758241758242,120.93260469731052,-39.51502227972816,65.51758241758242,43.93260469731057
0.1,10,high,3,150.03880116959064,115.84756753862796,34.19123363096277,44.43880116959065,38.91513510619548
0.1,10,high,3,177.13500000000005,110.29281548693314,66.84218451306694,57.585,34.92795062206826
0.1,5,low,5,62.34714285714286,115.43615808070143,-53.089015223558526,39.097142857142856,37.74696889151224
0.1,10,high,4,164.49357142857144,109.06589959980056,55.42767182877091,48.693571428571424,34.26860230250323
0.1,5,low,4,49.869603495919286,114.13453189083991,-64.26492839492064,34.86960349591929,38.18858594489399
0.1,10,low,2,55.25169871794873,125.61672364122055,-70.36502492327182,34.851698717948715,42.576183100680005
0.1,10,high,4,151.8761111111111,114.68464401192725,37.19146709918381,46.27611111111112,37.75221157949487
0.1,10,high,3,181.5214285714286,101.91798219263389,79.60344637879471,65.87142857142857,35.674738949390644
0.1,10,low,3,59.249572649572656,115.67996934246932,-56.43039669289671,43.34957264957265,38.67996934246935
0.1,10,high,3,165.02333333333334,112.95845057965803,52.06488275367535,52.373333333333335,38.05304517425262
0.1,10,high,4,177.5488461538461,109.44008777685251,68.1087583769936,57.99884615384616,34.07522291198762
0.1,5,low,6,60.50507631257631,114.78243874640934,-54.27736243383302,37.25507631257632,37.09324955722015
0.1,10,high,5,169.93625,108.47206872942161,61.46418127057835,54.13625,33.67477143212437
0.1,5,low,5,49.1347619047619,113.56978926522268,-64.43502736046082,34.1347619047619,37.623843319276766
0.1,10,low,3,54.626686507936505,120.88468996088965,-66.25800345295312,34.226686507936506,37.844149420349126
0.1,10,high,5,153.3140350877193,114.21051783633052,39.10351725138882,47.714035087719296,37.278085403898096
0.1,10,high,4,162.81882352941176,111.02180478562055,51.79701874379121,50.16882352941177,36.11639938021518
0.1,10,high,4,181.135,100.00254214851742,81.13245785148258,65.48500000000001,33.75929890527413
0.1,10,low,4,54.39166666666667,115.16604613349968,-60.77437946683302,38.49166666666666,38.1660461334997
0.1,10,high,5,176.51154970760234,108.26791019449689,68.24363951310546,56.961549707602344,32.90304532963202
0.1,10,high,6,165.9163725490196,108.13493817541804,57.78143437360154,50.1163725490196,33.33764087812076
0.1,5,low,7,47.02497198879552,123.23463824787346,-76.20966625907803,17.77497198879552,36.80671031994562
0.1,10,low,4,48.845257936507934,120.68906932591139,-71.84381138940351,28.445257936507936,37.6485287853709
0.1,5,low,6,53.170416666666675,111.54414761400054,-58.37373094733389,38.17041666666667,35.598201668054614
0.1,10,high,6,152.77333333333337,114.09754351793823,38.675789815395106,47.17333333333333,37.16511108550582
0.1,10,high,5,179.805,100.56410376925082,79.24089623074919,64.155,34.320860526007586
0.1,10,high,5,162.6177777777778,111.38004510512246,51.237732672655284,49.96777777777778,36.4746396997171
0.1,10,low,5,61.76416666666667,115.67593557461977,-53.91176890795313,45.86416666666666,38.675935574619785
0.1,10,high,6,176.54333333333335,108.79515277239739,67.748180560936,56.99333333333334,33.43028790753249
0.1,5,low,8,51.99873015873017,132.8125885008238,-80.81385834209364,13.74873015873016,37.105381293616595
0.1,10,high,7,163.45906015037596,109.32027533242702,54.13878481794893,47.65906015037594,34.52297803512974
0.1,5,low,7,40.51785714285715,120.42190520251665,-79.90404805965949,18.517857142857142,36.097580878192325
0.1,10,low,5,55.94752747252746,119.40755153386733,-63.46002406133989,35.54752747252748,36.36701099332677
0.1,10,high,7,151.26460784313727,111.63444673444667,39.63016110869056,45.664607843137254,34.70201430201432
0.1,10,high,6,162.9451012145749,109.97262355377683,52.972477660798106,50.2951012145749,35.0672181483714
0.1,10,low,6,67.83519230769231,113.30556560270183,-45.47037329500951,51.93519230769232,36.30556560270181
0.1,10,high,6,178.97333333333336,100.53480654777097,78.4385267855624,63.32333333333334,34.29156330452771
0.1,10,high,7,177.17,109.14602974014743,68.0239702598526,57.620000000000005,33.781164875282506
0.1,5,low,9,54.88269841269842,142.2836030424266,-87.40090462972817,12.632698412698414,38.10792736675088
0.1,10,high,8,161.48820512820512,108.95380487880493,52.53440024940025,45.68820512820513,34.156507581507576
0.1,5,low,8,50.32000000000001,128.9715459391156,-78.65154593911559,20.32,35.99857296614263
0.1,10,low,6,50.57038461538461,120.6179440633388,-70.04755944795414,30.170384615384613,37.57740352279827
0.1,10,high,8,150.857134502924,110.9958781511413,39.86125635178273,45.257134502923975,34.06344571870888
0.1,10,high,7,174.30999999999997,100.34696207784444,73.96303792215552,58.660000000000004,34.103718834601175
0.1,10,high,7,161.2835714285714,109.39506151441135,51.888509914160025,48.63357142857143,34.48965610900595
0.1,10,low,7,51.30255012531329,111.8953713444038,-60.59282121909054,35.40255012531328,34.895371344403856
0.1,10,high,8,175.69333333333333,109.03146907411613,66.66186425921718,56.14333333333333,33.66660420925127
0.1,5,low,10,59.98269841269841,150.3489439668232,-90.3662455541248,11.732698412698413,36.623718741598
0.1,10,high,9,167.29000000000002,109.49860395386715,57.79139604613292,51.489999999999995,34.70130665656981
